new_id,old_id,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,TWIST1,RPS6,MTOR
79,not_cohort,-0.1808,-1.016203704,0.0476,-0.4049,-0.4677,-0.3548,-0.2164,1.913397292,0.6874,-1.3669,0.1362,-1.3841,-0.4773,0.2144,-1.1151,-1.1202,-0.0019,9.70325,1.0743,0.5014,0.6594,3.9465,1.0119,2.7964,-0.8189,-2.1334,0.891344,0.298,0.7894,-0.858
80,not_cohort,-0.397,-1.594212963,-0.0351,0.8593,-0.6929,0.0462,0.8338,0.724965276,0.6238,-0.4077,0.3463,0.2388,2.099,-0.5622,3.6148,-0.201,0.7274,-3.669,-0.2814,-0.365,-0.7264,-0.2283,0.5221,-1.1743,-0.2875,0.0515,-0.100912,0.2267,-1.3084,-0.5089
81,not_cohort,0.181,-3.379861111,-0.5311,0.0871,0.1128,1.0214,2.0772,1.771231248,-0.4064,0.0816,-0.8801,0.0524,-0.256,0.255,2.2657,0.1059,1.2235,-1.1865,-0.0967,0.8228,-0.7668,0.3198,0.0559,-0.8372,-0.4046,0.4089,3.322752,0.5594,-0.134,-1.3851
82,not_cohort,-0.9324,-2.911574074,0.7259,0.8667,0.4667,1.1876,-2.6348,-2.670981928,1.2697,0.5101,-0.9406,0.8449,-1.0676,0.2374,0.8839,-1.6097,-0.0023,-1.3995,-1.9904,-0.9065,0.124,-0.5192,1.1879,-0.7807,-0.6248,0.3196,-3.189472,-0.2993,-4.0273,1.3215
83,not_cohort,-0.5179,-0.412731481,0.1503,0.2264,-0.5155,-0.294,2.131,1.655160692,0.6971,-0.2709,-0.7613,0.0795,0.1049,1.0374,3.2349,-0.383,0.3603,-0.67125,-0.7197,0.303,0.3383,1.926,1.8461,0.7011,-0.5145,-0.6946,1.4824,0.7448,-1.2649,-0.4174
84,not_cohort,-0.2621,0.049537037,0.2172,0.0284,-1.4032,0.039,3.5362,2.148256684,-0.3374,-0.6909,0.5499,0.3956,1.684,0.3382,1.5672,0.6227,1.7646,-0.606,-1.6076,-0.4911,-1.262,0.091,1.5842,-0.7359,0.8681,-0.4746,-1.50824,0.7221,0.8849,-0.7725
85,not_cohort,-0.6028,-1.492824074,0.4425,0.7318,-0.5637,0.8519,1.38,0.714363984,-1.2808,0.4823,-1.3679,0.779,0.4482,-0.2714,0.3114,-1.2795,0.2953,-3.45125,0.2809,0.6581,-1.0509,0.0216,1.0258,0.7198,-0.0307,0.0053,3.048032,-0.1237,-1.0677,0.4225
86,cohort,-0.2493,2.077160494,-0.1932,0.4976,-2.0614,1.3017,1.0986,-0.562031573,1.3351,-0.5875,-1.0236,0.5167,0.4403,-0.5194,1.2913,-0.0342,0.8399,0.45125,-0.8429,0.5845,-1.4604,-0.1631,1.2637,-0.9048,0.1805,0.5244,2.969424,0.545,-1.1378,0.6349
87,not_cohort,-0.2331,-1.152314815,0.7659,0.0713,0.4487,0.7663,0.989,1.227575248,0.2129,-0.3542,-0.8154,0.155,0.5423,0.2831,0.2807,-1.3599,0.4592,2.0135,0.2445,-0.3258,-0.1819,1.282,1.7497,-0.1221,-0.8237,0.7771,0.12376,0.0587,-0.0502,-0.6034
88,not_cohort,0.3863,-3.506944444,-0.078,0.078,1.5288,0.2393,1.2458,3.081985864,-0.3069,-0.1158,0.1349,0.4848,-0.9057,0.5018,3.0796,-0.2235,2.3415,1.48075,-0.0115,0.638,-0.6508,0.0571,0.8549,-1.0715,-0.7848,-0.5177,3.396736,1.0892,-0.4536,0.2298
89,not_cohort,1.2867,-1.40162037,0.1029,0.5816,0.5315,-1.0578,0.9382,3.448410008,-0.9094,-0.3926,-0.5675,0.2415,-0.5005,1.1719,-0.8406,0.155,0.5482,1.3445,1.6544,0.8211,-0.0913,0.5051,-0.0572,-0.3956,-0.4735,-0.4591,3.611072,0.5814,1.1568,-0.1515
90,not_cohort,-0.5854,-2.740509259,-0.0976,0.6674,-1.0382,0.4058,2.3358,1.18652922,0.8068,-0.329,0.67,0.3976,1.797,0.2498,3.0258,0.4953,0.7038,2.9235,-0.3292,-0.2241,-0.7849,0.1808,1.3189,-1.0619,-0.2042,0.371,1.120096,0.6877,0.1923,-0.5511
91,not_cohort,-0.0844,-2.425231481,-0.6763,-1.3458,-0.4715,-1.6201,-0.6688,5.022837784,1.0171,-2.164,-0.6334,-2.2278,-0.5692,0.593,0.7306,-1.1603,1.1622,-0.961,0.9912,0.0025,0.7778,1.4625,5.4197,-0.7395,-0.6544,-3.3254,1.802272,1.474,-0.6548,-1.176
92,not_cohort,-0.2128,0.812731481,0.5298,0.1847,-0.4199,-2.8289,0.555,1.854138788,0.9914,-0.9921,0.4828,0.0297,0.7552,-0.2563,1.4614,0.3291,0.6549,-0.17075,-0.589,-0.4417,-0.8789,0.22,1.9393,-0.233,-0.1333,0.7115,-1.901824,0.0637,0.5345,-0.3723
93,not_cohort,-0.7386,-1.128472222,0.1443,0.4542,0.8943,0.6469,2.0824,2.79846926,-1.2065,-0.282,-0.7308,1.1558,0.797,1.5485,2.1385,0.589,1.1342,-1.35775,-0.2565,-1.108,-0.5298,-0.1295,1.5975,-1.6191,-0.1731,2.0085,-3.017568,0.1098,-0.1348,-0.7955
94,cohort,-0.1514,-2.187242798,-0.1125,0.1921,1.2998,-0.1572,0.739,2.979126149,0.9235,-1.2773,-0.5381,-0.7329,0.2172,0.5232,-0.5228,0.1093,0.4203,-3.18075,0.5393,0.1823,-0.174,2.9469,1.8143,1.7754,-0.3409,-0.4559,1.609968,-0.1889,1.0529,-0.9228
95,not_cohort,-0.4681,0.318055556,-0.0562,0.9004,0.3509,1.2557,0.8454,-0.276449076,-0.0278,0.5269,-1.1245,1.0208,-0.7327,0.8342,0.0731,-2.0671,0.4551,-1.398,-0.9074,0.5457,0.2193,1.0521,0.6152,0.1293,-0.7288,-0.6402,2.321248,0.5791,-1.7838,0.3881
96,not_cohort,0.2346,-2.25787037,-0.2828,0.3821,-0.4027,-0.0282,3.3538,1.956346116,0.1876,-0.0394,-0.5704,0.5334,0.561,1.2881,1.3155,0.5307,1.0941,3.07475,0.2178,0.7786,0.9008,0.2566,0.0433,-0.7116,-0.2448,1.3469,2.925088,0.5765,0.5839,-0.1147
97,not_cohort,0.0741,-3.60625,0.0661,1.3121,-0.1627,-0.0764,1.17,1.710885432,-0.9895,-0.0211,0.0875,-0.1586,0.7284,0.3403,-0.2461,0.1928,0.6596,0.3935,0.3237,0.5298,-0.3854,0.1047,0.0725,-0.0255,0.074,-0.2105,3.409248,0.3753,1.2811,-0.6804
98,cohort,-0.5421,-2.162808642,0.3277,0.7555,-1.0826,0.1823,3.0046,1.852779648,0.3836,0.1025,-0.0178,0.406,2.3767,0.3909,1.2461,0.1749,0.2499,2.20325,-0.092,0.431,-0.3413,0.985,0.5837,-0.736,-0.0616,0.3808,2.653088,0.1394,0.6335,-1.0079
99,not_cohort,0.8706,-1.982175926,0.4542,0.099,1.1878,0.5713,2.5822,2.70876602,-1.0904,-0.1099,-0.1933,-0.517,1.2566,1.6112,-0.9812,0.4282,1.1193,-1.37825,1.6677,2.237,0.2421,-0.6341,0.1035,-0.4791,-0.6409,-0.368,5.72288,0.1672,0.1284,-0.9386
100,not_cohort,-0.7821,-2.224768519,0.1428,0.6173,-0.7473,0.5787,1.482,1.11993136,0.7175,-0.0751,1.1378,0.3402,1.8847,0.2692,1.5254,0.54,0.522,-3.7425,-1.791,-0.5073,-0.3102,0.4641,0.8889,-0.8282,-0.3052,0.66,-0.858432,0.0125,-0.4125,-0.3988
101,not_cohort,-0.6122,-3.530555556,0.7397,0.3273,2.8044,1.0711,-0.5538,1.793792972,-1.4701,0.4409,-0.886,0.8313,-0.7909,-0.9322,-0.5559,0.5942,0.7544,0.411,0.5822,-0.9246,1.1946,-0.6819,0.3124,-0.2446,-0.3264,0.6394,-3.030624,-1.0228,0.1271,0.3671
102,not_cohort,-0.8099,0.081712963,0.1119,0.8753,-0.6584,0.1008,0.91,-0.404480064,-0.4344,0.431,0.758,0.2291,1.9017,0.6912,1.321,0.6225,0.5159,3.71425,-0.5271,-0.6993,-0.074,0.1099,0.1543,-1.1324,-0.2752,0.4498,-1.716864,-0.16,1.0222,-0.2416
103,not_cohort,-0.6394,-3.258796296,0.6531,0.0664,1.0016,-0.7994,-1.7588,2.071601188,0.0008,-0.4823,-0.4685,0.6416,1.4613,0.2169,1.5371,-2.6865,0.9668,1.502,-0.563,-1.1366,0.5305,2.9794,3.1728,0.338,-0.3082,-0.837,-3.039872,0.0737,-0.4434,-0.7472
104,not_cohort,-0.6446,0.797453704,0.1166,0.5479,0.5009,-2.8423,-0.6076,-0.578721812,1.6983,-0.7677,0.148,0.6565,1.2441,-0.5813,0.0096,0.2988,-0.558,0.77525,0.3103,-0.641,-1.0669,0.8786,1.1029,-0.3163,-0.2772,-0.0076,-1.62928,-0.2617,-0.5261,-0.1457
105,not_cohort,-0.5095,-3.782407407,0.1825,0.4459,-0.4583,1.1557,-0.1462,-0.53550116,0.0848,0.1018,-0.5252,-2.6654,2.1322,-0.4856,-0.6809,-1.5567,-0.1743,-2.69925,0.1472,0.6385,-0.4641,0.316,1.0087,-0.2277,-0.3038,0.4004,3.004512,-0.1718,-1.0754,-1.7447
106,not_cohort,-0.2234,-2.6125,0.2436,0.764,-0.6105,-0.593,-0.9306,2.232251536,-1.1615,-0.5445,-2.0479,-0.0132,2.8624,-0.9355,0.3269,-0.3711,0.6175,0.513,0.4317,-1.2659,0.0254,0.5069,2.7879,0.0267,-0.2134,0.3581,-4.01064,0.1804,-1.0201,-1.4291
107,not_cohort,-0.2521,3.528935185,-0.6871,-0.1596,-1.5504,-0.6596,2.0084,3.276342884,-0.568,-0.0393,-0.254,0.5293,-0.7089,1.1477,2.8178,-0.6042,-0.1484,0.967,0.8933,-0.8648,0.5946,-0.5146,2.5102,-0.8448,1.6044,0.6747,-3.174512,1.7088,-0.145,-0.3109
108,not_cohort,-0.1795,-0.716203704,0.2909,0.2807,-0.6764,-0.1941,1.3006,2.268132832,-0.3055,-0.4056,0.8613,0.7645,2.1182,0.9347,2.0438,0.9262,0.9919,1.3005,-0.3531,-1.0025,0.1072,0.5086,0.7138,-0.6514,0.88,1.3179,-2.460784,-0.0235,-0.2695,-0.0229
109,not_cohort,-0.3519,2.179166667,0.6792,0.6127,-0.1491,-0.2716,1.9694,1.121018672,0.1126,-0.1095,-0.2064,-0.3045,1.3228,-0.5521,1.0928,-0.4063,1.2347,-0.5,0.6005,-0.6762,-0.2045,-0.1739,0.0761,-0.8679,-0.5173,-0.7871,-0.872576,0.0243,-0.4526,-0.3263
110,cohort,-0.3135,-2.091563786,0.5119,-0.2231,0.8838,0.6364,1.5146,-0.748288118,-1.7919,-0.8133,-0.3909,-0.8148,1.7856,0.2847,-0.9661,-0.6502,-0.4929,2.281,0.1975,0.4975,0.6851,1.5396,1.2952,0.0251,-0.3081,-0.5369,2.577472,-0.9246,0.0005,-0.1686
111,not_cohort,-0.4969,-2.675462963,0.2578,0.2405,-0.215,0.1336,-0.5002,0.594759664,0.3547,-0.6051,0.3755,0.2315,-0.6295,-0.269,-0.542,0.5249,0.7887,3.1825,-0.3732,-0.9126,-0.959,1.0362,1.2857,0.7126,-0.3329,-0.7845,-1.4892,0.175,1.025,-1.3458
112,not_cohort,-0.1234,-2.56412037,-0.1164,-0.335,0.812,0.1519,1.473,2.089270008,-0.2817,-0.6271,-0.3007,0.1287,1.3458,0.4345,1.1393,0.5553,1.07,4.0855,0.3232,0.0487,0.9384,-0.4818,-0.2611,-0.0844,0.9617,0.3344,1.141584,1.2264,0.6402,0.5674
113,not_cohort,-0.922,-2.971990741,0.7295,1.2385,-1.0695,0.2986,-0.8788,-3.46716614,-0.9073,0.4372,1.5407,0.5754,0.3612,0.2044,-0.7823,0.7038,-0.4275,-2.447,-2.4245,-0.6629,0.2477,-0.0298,0.0627,-1.3816,0.3613,0.2,-2.084064,-1.7094,1.8398,0.4372
114,not_cohort,-0.6344,-1.596064815,1.0884,0.8839,1.579,0.9263,0.112,-0.70539366,-0.9371,-1.2553,0.5327,-0.4871,1.6796,0.7681,-0.4109,-0.6973,-0.5172,2.2405,-1.5889,0.6995,0.6408,-0.2749,0.3198,-0.9251,-0.287,-0.1378,3.52784,-1.029,0.9822,0.2338
115,not_cohort,-0.5022,-3.545833333,-0.274,0.5686,0.3935,0.7284,1.17,1.974286764,-0.8491,-0.1552,-0.9168,-0.01,1.5299,-1.1731,1.724,0.3181,1.1493,-1.23375,-0.2599,-0.1612,0.8312,0.2073,0.6907,-0.4364,-0.8184,-0.0625,1.099152,-0.0297,1.0113,-1.3792
116,not_cohort,-0.3346,-2.51412037,0.7535,0.4835,-0.392,1.0448,1.9694,0.908992832,-0.5488,0.346,1.4778,0.2586,-0.6842,-0.7425,0.315,0.1368,0.3739,0.86475,-1.0583,-1.0979,0.5035,-0.6113,-0.8107,-0.9436,-0.6447,-0.1391,-3.160912,-0.129,-1.0646,0.2924
117,not_cohort,-0.3504,-1.334259259,0.7574,0.5693,1.4852,-0.4324,-0.4896,-0.152767336,-0.8555,0.1981,-0.4193,0.5882,0.7973,1.035,-0.8196,-0.6684,-0.7412,-1.56,-0.2469,-0.5007,-1.1197,0.5351,0.4253,-0.2672,-0.6438,0.138,-1.582224,-0.4211,-0.2134,0.4497
118,not_cohort,0.0632,-2.230324074,0.802,0.2192,1.5011,-0.4106,0.8338,0.724965276,-0.7861,-0.826,-0.3116,0.3031,0.628,0.7543,-0.277,-0.925,-0.1378,-1.052,0.3194,-0.1545,0.0485,1.7636,0.4892,0.541,-0.6997,-0.4718,1.69864,-0.9237,-0.1816,-1.4326
119,not_cohort,-0.6117,-1.846990741,0.6624,0.3606,-0.1691,0.048,-0.5816,-0.041317856,-0.7268,-0.8243,-0.0076,0.4239,2.0679,-0.8708,0.7456,0.1839,0.4203,-0.342,-1.0151,-0.2835,-0.4241,0.0083,0.8874,-0.7837,-0.3009,0.0986,-1.148384,-0.48,-0.1739,-0.393
120,not_cohort,-0.5431,0.875925926,0.2692,0.1738,-0.9373,0.3519,0.739,1.14983244,1.2934,-0.86,-0.0158,-0.428,-0.6807,0.3245,1.7371,0.2136,0.8681,0.8205,-0.3233,-0.9001,-0.4273,2.1017,1.7436,0.6013,-0.8948,0.3041,-1.8564,0.4572,-0.9135,-1.5107
121,not_cohort,0.4396,-2.582407407,0.9413,0.6608,0.4918,0.2985,2.2626,1.007394568,-1.4644,-0.2977,-0.7,0.3855,-0.3415,0.9041,-1.0034,-0.5664,0.7233,1.83075,1.1995,1.0734,-0.4235,-0.4854,-0.416,-0.892,-0.6228,-0.9828,4.10312,0.1954,0.5824,-2.2084
122,not_cohort,-0.7372,-2.848842593,-0.0801,0.567,1.1326,0.0254,3.0046,2.59052084,0.2244,0.1923,0.8709,0.6491,-0.8248,0.5397,2.014,0.4066,0.0107,-0.022,0.448,-1.2014,-0.0689,-0.3231,1.1202,-1.0008,-0.4869,0.589,-3.650512,0.3529,-0.0662,-2.7402
123,cohort,0.0845,-2.967078189,0.3347,0.1962,1.1509,-0.394,0.483,3.740462011,-0.7831,-0.4522,0.7251,0.5201,0.9663,-0.1905,0.153,0.2331,0.788,-2.58225,0.6984,-0.4308,-0.5805,0.5596,2.4043,-0.7056,-0.3505,-0.7342,0.774656,0.9339,0.8418,-2.9718
124,not_cohort,-0.4679,-2.314583333,0.8818,0.22,0.9551,0.9715,0.8338,1.54398304,0.112,0.1577,-1.3754,0.3742,0.9897,1.1621,0.9152,-0.2727,1.1773,-0.2875,-0.7419,-0.4355,1.2687,0.4878,0.7549,-0.9281,-0.1233,0.3102,0.218688,1.4186,0.9591,-0.0679
125,not_cohort,-0.0898,2.721990741,0.0496,0.5732,-0.7557,1.9278,-1.788,-3.218715348,-1.2522,-0.1469,1.3633,0.5536,0.9179,1.3708,-0.3221,-0.2199,-0.2304,-1.35325,-0.0946,-0.8815,1.249,0.0231,1.1967,-0.3811,-0.2245,0.8428,-2.795888,-1.3695,-1.1182,-1.4094
126,not_cohort,-0.8501,-1.139814815,0.4416,0.3287,-0.1848,0.327,-0.8192,1.24225396,-0.8128,-0.0803,0.0725,-3.2747,-0.6993,0.1802,-0.5821,-0.5768,0.3129,5.423,-0.7156,-0.9965,0.0283,1.5179,1.5052,-0.4568,-0.5269,-0.4315,-3.01648,-1.278,0.5345,-1.1149
127,not_cohort,-0.2146,-2.066666667,0.7867,0.7118,-0.4567,0.1683,-1.895,0.997880588,-1.0271,0.0918,0.3685,0.4409,-0.8512,-0.0099,-1.2724,0.1911,0.0909,2.989,-0.7117,-0.8291,0.8008,-0.8451,0.0048,-0.7255,-0.4668,0.4203,-2.689808,-0.2862,0.0472,-0.886
128,not_cohort,0.5142,-3.163657407,-0.1635,-0.5691,0.7952,0.7938,1.049,3.276342884,-0.6899,-0.0634,0.1616,0.3773,-0.6221,0.8913,1.2753,-0.5695,1.9066,-1.73075,1.0012,1.1895,0.2635,-0.2125,2.3193,-0.7615,-0.1594,-0.1379,3.8352,2.0147,-0.1104,-1.3123
129,not_cohort,0.0994,-3.158564815,0.2446,0.4709,0.1824,-1.3526,2.0084,2.482605124,-0.4874,-0.3134,-0.3098,-0.1915,-0.318,0.7096,1.1803,-0.324,1.8662,-0.85625,1.6948,1.071,0.1459,2.0485,0.9619,0.3796,-0.4741,-0.9139,3.674176,2.0255,0.1613,-0.9454
130,cohort,0.5944,-1.538323045,0.6289,0.3846,0.6758,1.09,-0.2084,-3.68142097,-0.7924,-0.305,0.592,0.774,2.3325,0.1285,-1.421,0.0711,-0.9766,-2.438,-1.5385,0.2852,-0.6861,-0.1835,0.0725,-0.2133,0.5479,-0.0885,3.000432,-0.8368,-1.3558,-0.7201
131,not_cohort,0.7613,-1.411805556,0.5565,0.701,1.5816,0.2064,2.0084,3.117051676,-1.0312,-0.2192,-0.2347,0.0367,-0.0804,0.786,-1.1291,-0.3569,1.4191,0.06025,2.3326,1.6066,0.0535,1.0814,1.5848,-0.3813,-0.2104,-1.1203,4.4472,1.7953,0.4589,-0.4884
132,not_cohort,1.6112,-4.433333333,-0.5392,-0.7368,0.1516,-2.1622,-0.563,3.794447052,-1.2388,-1.6375,-1.8977,-1.1375,-0.1421,0.5728,-0.388,-0.6437,0.1118,-0.97975,2.3916,-0.5671,-0.2006,0.0474,1.2701,0.0023,-0.4922,-1.1576,-0.972672,2.3588,-0.4344,-0.5432
133,not_cohort,0.1581,-3.25787037,-0.3813,-0.6932,0.144,-0.396,0.7206,3.9211189,-0.2706,-0.5179,-0.7429,-0.2524,-0.5386,-0.0445,2.4238,0.2287,1.6569,-0.08525,1.2871,-0.7497,-0.3976,2.5075,2.0762,0.2011,-0.7,-0.3241,-2.453984,2.361,0.1037,-1.8992
134,not_cohort,-0.855,-1.396990741,0.0551,0.8823,1.6881,-0.4269,-0.3158,-0.291127788,-0.8484,0.1659,0.1371,1.2725,-0.8554,0.9726,1.8922,0.3962,0.1123,0.0785,-0.9136,-0.5932,1.0752,0.8813,0.5701,-0.1666,-0.7447,0.507,-2.443376,-0.3821,0.3933,-0.3363
135,not_cohort,-0.1463,-3.415972222,-0.009,1.5666,-0.994,-0.722,0.739,1.710885432,0.8177,-0.1059,-0.3784,-1.1618,1.0185,0.0031,1.5905,-1.2961,1.2049,-0.96525,0.3331,0.2847,0.5355,1.0112,0.7624,-0.2252,-0.2681,-0.8624,2.402848,0.5549,0.9325,-0.7544
136,not_cohort,1.0238,-1.823611111,-0.2609,-0.0009,1.3685,-0.2214,1.6162,3.117051676,-0.278,-0.6963,0.1762,-0.6444,-0.7862,1.364,0.3029,0.0127,1.4109,4.12925,1.3428,2.0119,-0.0258,1.0112,1.0859,1.0074,-0.4996,-1.3432,6.209488,1.382,1.1927,-1.3725
137,not_cohort,-0.0284,-2.153703704,0.3452,0.4744,-0.1973,1.0737,1.6086,3.471515388,0.0477,0.1345,-0.012,0.5579,2.1122,0.987,-0.5532,0.4884,0.502,-2.15075,0.2724,1.125,0.5811,0.169,0.7775,0.1181,-0.1433,0.2873,4.437136,-0.5547,0.1516,-0.112
138,not_cohort,-0.8486,-1.0375,0.7055,0.3419,-0.2399,-0.0314,2.525,2.519301904,-0.8457,0.177,1.0371,0.9392,0.3214,0.5129,0.8701,-1.9947,0.3588,0.8305,-0.646,-0.9745,-1.1821,-0.0664,0.2551,-0.7752,-0.3243,-0.2431,-3.194912,-0.1023,0.5229,-0.1591
139,not_cohort,0.1182,-1.922916667,-0.4966,0.1898,1.2306,-2.3916,0.476,2.853106688,-0.0795,-0.0965,0.428,0.2032,-1.1718,0.2662,0.5129,0.7095,1.5773,1.8835,0.4784,-0.7612,0.1026,0.2521,0.3711,-0.3708,-0.365,0.4683,-1.62112,1.3987,0.6411,-2.2677
140,not_cohort,0.4336,2.247222222,0.9469,0.7894,-0.3958,0.9895,-3.532,-5.297655892,-0.388,-0.6984,0.7666,-0.0983,1.6383,-0.1226,-1.1107,-0.8957,-1.1989,-1.74375,-2.7003,-0.8373,0.5801,-0.8711,0.0181,-0.9228,0.6955,0.3126,-3.505536,-0.4747,-0.6998,0.3671
141,cohort,0.095,-1.715534979,0.1436,0.1757,0.3501,-0.1202,0.739,1.754269181,0.0811,-0.6,0.3464,-2.8109,-0.0541,1.0592,0.4324,-0.294,0.3287,1.41075,1.3823,0.5167,0.7181,0.8302,1.1908,0.2997,1.1352,0.4029,2.682192,0.9032,-0.0968,0.6221
142,not_cohort,-0.0827,-0.003935185,0.2251,0.2612,-1.0777,-1.7664,0.5008,1.266174824,1.2566,-0.7342,0.9075,-0.4013,-0.2402,-0.1954,1.1297,0.9388,0.4654,0.74925,-0.1775,-0.1284,1.2008,1.9217,1.8407,0.5338,-1.0135,0.5575,0.838032,-0.1727,-0.1871,0.8997
143,not_cohort,0.5998,-2.449305556,0.6338,0.7636,1.6209,-0.2725,1.3006,0.404751892,-1.4411,-0.0097,1.3501,-0.0733,-0.44,0.2761,-1.2096,0.5102,0.619,-1.048,0.6813,1.0254,0.264,0.2367,-0.7203,-0.6026,-0.6124,-0.7179,4.133312,0.9391,-0.5522,0.5276
144,not_cohort,-0.731,-1.327314815,0.0784,0.4564,0.6677,0.297,-0.3898,0.93644746,-1.7848,-0.0679,0.3439,0.3472,0.8497,0.0332,-0.08,0.4046,-0.1014,1.29275,0.9462,-0.7356,0.7464,-0.7496,-0.4376,-0.2461,-0.7484,-0.4793,-1.14512,-0.9396,0.0945,0.3231
145,not_cohort,-0.1721,-0.589814815,0.5834,0.4333,0.3451,0.4046,2.3216,1.453192488,0.4561,-0.6436,0.111,0.0803,0.4116,0.5609,-1.1556,0.5507,0.3575,0.9265,1.0071,-0.1085,-0.5788,0.3879,0.492,0.6263,-0.3875,-0.2206,0.7616,0.2102,0.0003,0.6378
146,not_cohort,-0.1102,3.013425926,0.7473,-0.0073,0.8201,0.7944,1.8638,1.718496616,1.1587,0.501,0.2858,0.6133,-0.7967,-0.7299,1.9973,0.9565,0.6884,-0.63475,-1.31,-0.8334,-0.1524,-1.2505,-0.5905,-0.7261,0.8682,0.5115,-2.930256,1.1083,-0.895,-1.01
147,not_cohort,-0.5358,1.351851852,0.7436,0.6736,0.7394,0.0794,1.3252,-0.23241294,-0.179,-0.1657,0.5721,0.6294,1.6388,1.0625,1.0664,-2.1618,-0.662,2.8785,-0.7003,-0.6814,-0.2022,-0.3924,0.0916,-0.8466,-0.3706,-0.4466,-2.338928,-0.1975,-0.3346,-1.9255
148,not_cohort,-0.5689,-0.316898148,0.3299,0.7805,-1.9239,-0.0789,-0.2682,0.699685272,-0.5471,-0.5577,1.5576,0.065,-0.0105,1.7604,1.4287,-0.2604,-0.2923,1.708,-1.608,-0.7467,0.5985,-0.3028,0.7159,-0.8411,0.4187,0.9746,-1.988864,-0.0234,0.9546,-1.046
149,not_cohort,-0.1682,-1.688888889,0.3204,0.8001,0.8958,0.1574,1.8282,1.431989904,-0.411,-0.4695,-1.0551,-0.5189,-1.2044,-0.2212,1.5396,0.2729,1.1805,2.63275,-0.1958,0.4401,-0.6567,-0.4631,-0.3211,-0.7051,-0.2155,0.0435,2.662608,2.0553,0.3297,-0.4352
150,not_cohort,-0.8559,-0.938888889,0.2638,0.8173,0.2025,-0.1103,1.6094,-0.621670636,-1.918,-0.3196,1.2974,-0.3419,0.8327,-0.6788,0.5248,-0.1202,0.1064,0.97025,-1.0326,0.2113,-0.559,-0.1288,0.2825,-0.7719,-0.6687,-0.2011,2.098752,-0.3493,-1.28,-1.5264
151,not_cohort,-0.7905,2.713194444,1.0756,1.3232,1.4929,0.0917,-0.7122,-3.412256884,-0.8486,-0.6522,-0.3496,0.3264,-0.9859,0.8015,-0.9854,0.2671,-0.9901,-0.92125,0.1219,-0.9355,1.599,-0.8541,-0.7726,-1.103,-0.5874,0.1497,-2.868784,-0.7212,-0.3367,-0.3033
152,not_cohort,0.433,-4.105324074,-0.2892,0.2931,0.8946,0.3707,1.7964,4.056217416,-0.2055,-0.031,-0.3839,0.5597,1.1492,0,-0.94,0.5423,0.4795,-0.92125,0.9893,0.614,-0.5566,-1.0191,0.1922,-0.0035,-0.6867,-0.4627,2.590256,2.1374,0.7556,-0.611
153,not_cohort,-0.9081,-3.806018519,-0.2416,0.751,-1.1483,1.6994,-6.3398,-7.099603704,0.0982,-0.0005,0.7119,0.122,0.3077,-1.1696,-0.777,0.4297,-1.2279,2.1355,-1.6171,-1.0158,-2.3493,-0.8312,-0.3559,-1.2003,-0.0365,0.1661,-2.985744,-0.5078,-1.8242,-1.5614
154,not_cohort,-0.8728,-2.424537037,0.4036,0.8396,-0.4504,1.0443,1.2938,-0.52870546,-0.3753,0.3131,-0.753,1.0489,-1.1704,-1.5528,0.6929,0.6407,-0.6665,1.2465,-0.783,-0.4798,-1.7874,-0.0246,0.6897,-0.6423,-0.6188,0.4971,-1.1424,-0.6498,-1.1339,-2.4984
155,cohort,-0.5594,-2.844135802,0.4549,0.4362,2.5289,1.1107,3.0688,1.442754293,-0.052,0.3602,-0.2673,0.9384,-0.2382,1.4838,-1.3207,-0.5712,-0.6914,-1.0205,-0.6269,-0.4887,-2.0481,0.6228,0.6469,-0.9355,-0.8462,0.0181,-0.510272,-0.4672,-0.3055,0.1517
156,not_cohort,-0.3913,6.474537037,1.3518,0.267,2.3167,1.2479,-4.7954,-1.709254464,-0.3324,-1.5839,-0.6993,-0.5678,0.741,2.6056,-0.2202,-3.077,-1.042,-3.68725,-1.5329,-0.8388,-1.088,-0.0142,2.1504,-0.6379,0.7611,-2.3931,-2.962352,0.5578,0.4375,0.8704
157,not_cohort,-0.4642,1.076157407,1.0538,0.6142,-0.5648,1.1664,-0.3104,0.30444736,-0.4915,-0.4975,0.5848,-0.3914,1.5629,1.7023,-0.1911,-2.7707,-0.0666,-2.7215,-0.1228,-1.2169,-0.8562,0.8642,0.7695,-0.2271,-0.5634,-0.1212,-3.94808,0.1975,-0.0524,-0.2467
158,not_cohort,-0.8338,-0.534027778,0.7371,0.0401,-1.4216,1.4336,-0.5278,1.264272028,-0.9795,-0.0706,-0.3172,0.1183,1.5938,1.2572,0.8274,0.2961,0.9276,2.3385,-0.6431,-0.9858,-0.3882,0.4591,1.1406,-0.5824,-0.7976,-0.117,-3.046128,0.4015,-0.7517,4.8442
